dataset,episode_id,frame_index,timestamp,global_index,task_index,action_json,action_left_gripper,action_right_gripper,action_left_joint_0,action_left_joint_1,action_left_joint_2,action_left_joint_3,action_left_joint_4,action_left_joint_5,action_left_joint_6,action_right_joint_0,action_right_joint_1,action_right_joint_2,action_right_joint_3,action_right_joint_4,action_right_joint_5,action_right_joint_6
data_robot_give_0526,000001,11,0.36666667461395264,145,0,"[0.01201647985726595, 0.0009536888683214784, 0.014686808921396732, 0.010109102353453636, 0.020027466118335724, 0.04482337832450867, -0.006026683375239372, -0.12531471252441406, 1.3578622341156006, 0.5006866455078125, 0.7246127724647522, 0.05130846053361893, 0.05436026677489281, 0.0170249305665493]",-0.006026683375239372,0.0170249305665493,0.01201647985726595,0.0009536888683214784,0.014686808921396732,0.010109102353453636,0.020027466118335724,0.04482337832450867,-0.006026683375239372,-0.12531471252441406,1.3578622341156006,0.5006866455078125,0.7246127724647522,0.05130846053361893,0.05436026677489281,0.0170249305665493
data_robot_give_0526,000001,12,0.4000000059604645,146,0,"[0.01201647985726595, 0.0009536888683214784, 0.014686808921396732, 0.010109102353453636, 0.02040894143283367, 0.04482337832450867, -0.006030021235346794, -0.12531471252441406, 1.356717824935913, 0.5006866455078125, 0.7246127724647522, 0.05130846053361893, 0.05436026677489281, 0.017031606286764145]",-0.006030021235346794,0.017031606286764145,0.01201647985726595,0.0009536888683214784,0.014686808921396732,0.010109102353453636,0.02040894143283367,0.04482337832450867,-0.006030021235346794,-0.12531471252441406,1.356717824935913,0.5006866455078125,0.7246127724647522,0.05130846053361893,0.05436026677489281,0.017031606286764145
data_robot_give_0526,000001,13,0.4333333373069763,147,0,"[0.01201647985726595, 0.0009536888683214784, 0.014686808921396732, 0.010109102353453636, 0.020027466118335724, 0.04482337832450867, -0.006030021235346794, -0.12531471252441406, 1.355954885482788, 0.5006866455078125, 0.7246127724647522, 0.05130846053361893, 0.05436026677489281, 0.01702159270644188]",-0.006030021235346794,0.01702159270644188,0.01201647985726595,0.0009536888683214784,0.014686808921396732,0.010109102353453636,0.020027466118335724,0.04482337832450867,-0.006030021235346794,-0.12531471252441406,1.355954885482788,0.5006866455078125,0.7246127724647522,0.05130846053361893,0.05436026677489281,0.01702159270644188
data_robot_give_0526,000001,14,0.46666666865348816,148,0,"[0.01201647985726595, 0.0009536888683214784, 0.014686808921396732, 0.010109102353453636, 0.020027466118335724, 0.04482337832450867, -0.006026683375239372, -0.12531471252441406, 1.355954885482788, 0.5006866455078125, 0.7242313027381897, 0.05130846053361893, 0.05436026677489281, 0.0170249305665493]",-0.006026683375239372,0.0170249305665493,0.01201647985726595,0.0009536888683214784,0.014686808921396732,0.010109102353453636,0.020027466118335724,0.04482337832450867,-0.006026683375239372,-0.12531471252441406,1.355954885482788,0.5006866455078125,0.7242313027381897,0.05130846053361893,0.05436026677489281,0.0170249305665493
data_robot_give_0526,000001,15,0.5,149,0,"[0.01201647985726595, 0.0009536888683214784, 0.014686808921396732, 0.010109102353453636, 0.020027466118335724, 0.04482337832450867, -0.006030021235346794, -0.12531471252441406, 1.355954885482788, 0.5006866455078125, 0.7234683632850647, 0.05130846053361893, 0.05436026677489281, 0.017028268426656723]",-0.006030021235346794,0.017028268426656723,0.01201647985726595,0.0009536888683214784,0.014686808921396732,0.010109102353453636,0.020027466118335724,0.04482337832450867,-0.006030021235346794,-0.12531471252441406,1.355954885482788,0.5006866455078125,0.7234683632850647,0.05130846053361893,0.05436026677489281,0.017028268426656723
data_robot_give_0526,000001,16,0.5333333611488342,150,0,"[0.01201647985726595, 0.0009536888683214784, 0.014686808921396732, 0.010109102353453636, 0.020027466118335724, 0.04482337832450867, -0.006030021235346794, -0.12531471252441406, 1.355954885482788, 0.5006866455078125, 0.7223239541053772, 0.05130846053361893, 0.05436026677489281, 0.01702159270644188]",-0.006030021235346794,0.01702159270644188,0.01201647985726595,0.0009536888683214784,0.014686808921396732,0.010109102353453636,0.020027466118335724,0.04482337832450867,-0.006030021235346794,-0.12531471252441406,1.355954885482788,0.5006866455078125,0.7223239541053772,0.05130846053361893,0.05436026677489281,0.01702159270644188
data_robot_give_0526,000001,17,0.5666666626930237,151,0,"[0.01201647985726595, 0.0009536888683214784, 0.014686808921396732, 0.010109102353453636, 0.020027466118335724, 0.04482337832450867, -0.006026683375239372, -0.12531471252441406, 1.355954885482788, 0.5006866455078125, 0.7219424843788147, 0.05130846053361893, 0.05436026677489281, 0.0170249305665493]",-0.006026683375239372,0.0170249305665493,0.01201647985726595,0.0009536888683214784,0.014686808921396732,0.010109102353453636,0.020027466118335724,0.04482337832450867,-0.006026683375239372,-0.12531471252441406,1.355954885482788,0.5006866455078125,0.7219424843788147,0.05130846053361893,0.05436026677489281,0.0170249305665493
data_robot_give_0526,000001,18,0.6000000238418579,152,0,"[0.01201647985726595, 0.0009536888683214784, 0.014686808921396732, 0.010109102353453636, 0.020027466118335724, 0.04482337832450867, -0.006030021235346794, -0.12531471252441406, 1.355954885482788, 0.5006866455078125, 0.7219424843788147, 0.05130846053361893, 0.05436026677489281, 0.017028268426656723]",-0.006030021235346794,0.017028268426656723,0.01201647985726595,0.0009536888683214784,0.014686808921396732,0.010109102353453636,0.020027466118335724,0.04482337832450867,-0.006030021235346794,-0.12531471252441406,1.355954885482788,0.5006866455078125,0.7219424843788147,0.05130846053361893,0.05436026677489281,0.017028268426656723
data_robot_give_0526,000001,19,0.6333333253860474,153,0,"[0.01201647985726595, 0.0009536888683214784, 0.014686808921396732, 0.010109102353453636, 0.020027466118335724, 0.045204851776361465, -0.00602334551513195, -0.12531471252441406, 1.355954885482788, 0.5006866455078125, 0.7219424843788147, 0.05130846053361893, 0.05436026677489281, 0.01702159270644188]",-0.00602334551513195,0.01702159270644188,0.01201647985726595,0.0009536888683214784,0.014686808921396732,0.010109102353453636,0.020027466118335724,0.045204851776361465,-0.00602334551513195,-0.12531471252441406,1.355954885482788,0.5006866455078125,0.7219424843788147,0.05130846053361893,0.05436026677489281,0.01702159270644188
data_robot_give_0526,000001,20,0.6666666865348816,154,0,"[0.01201647985726595, 0.0009536888683214784, 0.014686808921396732, 0.010109102353453636, 0.02040894143283367, 0.04482337832450867, -0.00602334551513195, -0.12531471252441406, 1.355954885482788, 0.5006866455078125, 0.7219424843788147, 0.05130846053361893, 0.05436026677489281, 0.017028268426656723]",-0.00602334551513195,0.017028268426656723,0.01201647985726595,0.0009536888683214784,0.014686808921396732,0.010109102353453636,0.02040894143283367,0.04482337832450867,-0.00602334551513195,-0.12531471252441406,1.355954885482788,0.5006866455078125,0.7219424843788147,0.05130846053361893,0.05436026677489281,0.017028268426656723
data_robot_give_0526,000001,21,0.699999988079071,155,0,"[0.01201647985726595, 0.0009536888683214784, 0.014686808921396732, 0.010109102353453636, 0.020027466118335724, 0.045204851776361465, -0.006030021235346794, -0.12531471252441406, 1.355954885482788, 0.5006866455078125, 0.7219424843788147, 0.05130846053361893, 0.05436026677489281, 0.0170249305665493]",-0.006030021235346794,0.0170249305665493,0.01201647985726595,0.0009536888683214784,0.014686808921396732,0.010109102353453636,0.020027466118335724,0.045204851776361465,-0.006030021235346794,-0.12531471252441406,1.355954885482788,0.5006866455078125,0.7219424843788147,0.05130846053361893,0.05436026677489281,0.0170249305665493
data_robot_give_0526,000001,22,0.7333333492279053,156,0,"[0.01201647985726595, 0.0009536888683214784, 0.014686808921396732, 0.010109102353453636, 0.02040894143283367, 0.04482337832450867, -0.006030021235346794, -0.12531471252441406, 1.355954885482788, 0.5006866455078125, 0.7219424843788147, 0.05130846053361893, 0.05436026677489281, 0.01702159270644188]",-0.006030021235346794,0.01702159270644188,0.01201647985726595,0.0009536888683214784,0.014686808921396732,0.010109102353453636,0.02040894143283367,0.04482337832450867,-0.006030021235346794,-0.12531471252441406,1.355954885482788,0.5006866455078125,0.7219424843788147,0.05130846053361893,0.05436026677489281,0.01702159270644188
data_robot_give_0526,000001,23,0.7666666507720947,157,0,"[0.012397955171763897, 0.0009536888683214784, 0.014686808921396732, 0.010109102353453636, 0.020027466118335724, 0.045204851776361465, -0.006030021235346794, -0.12531471252441406, 1.355954885482788, 0.5006866455078125, 0.7219424843788147, 0.05130846053361893, 0.05436026677489281, 0.0170249305665493]",-0.006030021235346794,0.0170249305665493,0.012397955171763897,0.0009536888683214784,0.014686808921396732,0.010109102353453636,0.020027466118335724,0.045204851776361465,-0.006030021235346794,-0.12531471252441406,1.355954885482788,0.5006866455078125,0.7219424843788147,0.05130846053361893,0.05436026677489281,0.0170249305665493
data_robot_give_0526,000001,24,0.800000011920929,158,0,"[0.01201647985726595, 0.0009536888683214784, 0.014686808921396732, 0.010109102353453636, 0.020027466118335724, 0.04482337832450867, -0.006030021235346794, -0.12531471252441406, 1.355954885482788, 0.5006866455078125, 0.7215610146522522, 0.05130846053361893, 0.05436026677489281, 0.0170249305665493]",-0.006030021235346794,0.0170249305665493,0.01201647985726595,0.0009536888683214784,0.014686808921396732,0.010109102353453636,0.020027466118335724,0.04482337832450867,-0.006030021235346794,-0.12531471252441406,1.355954885482788,0.5006866455078125,0.7215610146522522,0.05130846053361893,0.05436026677489281,0.0170249305665493
data_robot_give_0526,000001,25,0.8333333134651184,159,0,"[0.01201647985726595, 0.0009536888683214784, 0.014686808921396732, 0.010109102353453636, 0.020027466118335724, 0.045204851776361465, -0.006030021235346794, -0.12531471252441406, 1.355954885482788, 0.5006866455078125, 0.7215610146522522, 0.05130846053361893, 0.05436026677489281, 0.01702159270644188]",-0.006030021235346794,0.01702159270644188,0.01201647985726595,0.0009536888683214784,0.014686808921396732,0.010109102353453636,0.020027466118335724,0.045204851776361465,-0.006030021235346794,-0.12531471252441406,1.355954885482788,0.5006866455078125,0.7215610146522522,0.05130846053361893,0.05436026677489281,0.01702159270644188
data_robot_give_0526,000001,26,0.8666666746139526,160,0,"[0.01201647985726595, 0.0009536888683214784, 0.014686808921396732, 0.010109102353453636, 0.02040894143283367, 0.04482337832450867, -0.00602334551513195, -0.12531471252441406, 1.355954885482788, 0.5006866455078125, 0.7215610146522522, 0.05130846053361893, 0.05436026677489281, 0.0170249305665493]",-0.00602334551513195,0.0170249305665493,0.01201647985726595,0.0009536888683214784,0.014686808921396732,0.010109102353453636,0.02040894143283367,0.04482337832450867,-0.00602334551513195,-0.12531471252441406,1.355954885482788,0.5006866455078125,0.7215610146522522,0.05130846053361893,0.05436026677489281,0.0170249305665493
data_robot_give_0526,000001,27,0.8999999761581421,161,0,"[0.01201647985726595, 0.0009536888683214784, 0.014686808921396732, 0.010109102353453636, 0.020027466118335724, 0.04482337832450867, -0.006030021235346794, -0.12531471252441406, 1.355954885482788, 0.5006866455078125, 0.7215610146522522, 0.05130846053361893, 0.05436026677489281, 0.0170249305665493]",-0.006030021235346794,0.0170249305665493,0.01201647985726595,0.0009536888683214784,0.014686808921396732,0.010109102353453636,0.020027466118335724,0.04482337832450867,-0.006030021235346794,-0.12531471252441406,1.355954885482788,0.5006866455078125,0.7215610146522522,0.05130846053361893,0.05436026677489281,0.0170249305665493
data_robot_give_0526,000001,28,0.9333333373069763,162,0,"[0.01201647985726595, 0.0009536888683214784, 0.014686808921396732, 0.010109102353453636, 0.020027466118335724, 0.04482337832450867, -0.006030021235346794, -0.12531471252441406, 1.355954885482788, 0.5006866455078125, 0.7215610146522522, 0.05130846053361893, 0.05436026677489281, 0.0170249305665493]",-0.006030021235346794,0.0170249305665493,0.01201647985726595,0.0009536888683214784,0.014686808921396732,0.010109102353453636,0.020027466118335724,0.04482337832450867,-0.006030021235346794,-0.12531471252441406,1.355954885482788,0.5006866455078125,0.7215610146522522,0.05130846053361893,0.05436026677489281,0.0170249305665493
data_robot_give_0526,000001,29,0.9666666388511658,163,0,"[0.012397955171763897, 0.0009536888683214784, 0.014686808921396732, 0.010109102353453636, 0.020027466118335724, 0.04482337832450867, -0.006030021235346794, -0.12531471252441406, 1.355954885482788, 0.5006866455078125, 0.7215610146522522, 0.05130846053361893, 0.05436026677489281, 0.01702159270644188]",-0.006030021235346794,0.01702159270644188,0.012397955171763897,0.0009536888683214784,0.014686808921396732,0.010109102353453636,0.020027466118335724,0.04482337832450867,-0.006030021235346794,-0.12531471252441406,1.355954885482788,0.5006866455078125,0.7215610146522522,0.05130846053361893,0.05436026677489281,0.01702159270644188
data_robot_give_0526,000001,30,1.0,164,0,"[0.01201647985726595, 0.0009536888683214784, 0.014686808921396732, 0.010109102353453636, 0.020027466118335724, 0.045204851776361465, -0.006026683375239372, -0.12531471252441406, 1.355954885482788, 0.5006866455078125, 0.7215610146522522, 0.05130846053361893, 0.05436026677489281, 0.017028268426656723]",-0.006026683375239372,0.017028268426656723,0.01201647985726595,0.0009536888683214784,0.014686808921396732,0.010109102353453636,0.020027466118335724,0.045204851776361465,-0.006026683375239372,-0.12531471252441406,1.355954885482788,0.5006866455078125,0.7215610146522522,0.05130846053361893,0.05436026677489281,0.017028268426656723
data_robot_give_0526,000001,31,1.0333333015441895,165,0,"[0.012397955171763897, 0.0009536888683214784, 0.014686808921396732, 0.010109102353453636, 0.020027466118335724, 0.04482337832450867, -0.006030021235346794, -0.12531471252441406, 1.355954885482788, 0.5006866455078125, 0.7215610146522522, 0.05130846053361893, 0.05436026677489281, 0.0170249305665493]",-0.006030021235346794,0.0170249305665493,0.012397955171763897,0.0009536888683214784,0.014686808921396732,0.010109102353453636,0.020027466118335724,0.04482337832450867,-0.006030021235346794,-0.12531471252441406,1.355954885482788,0.5006866455078125,0.7215610146522522,0.05130846053361893,0.05436026677489281,0.0170249305665493
data_robot_give_0526,000001,32,1.0666667222976685,166,0,"[0.01201647985726595, 0.0009536888683214784, 0.014686808921396732, 0.010109102353453636, 0.020027466118335724, 0.04482337832450867, -0.00602334551513195, -0.12531471252441406, 1.355954885482788, 0.5006866455078125, 0.7215610146522522, 0.05130846053361893, 0.05436026677489281, 0.01702159270644188]",-0.00602334551513195,0.01702159270644188,0.01201647985726595,0.0009536888683214784,0.014686808921396732,0.010109102353453636,0.020027466118335724,0.04482337832450867,-0.00602334551513195,-0.12531471252441406,1.355954885482788,0.5006866455078125,0.7215610146522522,0.05130846053361893,0.05436026677489281,0.01702159270644188
data_robot_give_0526,000001,33,1.100000023841858,167,0,"[0.01201647985726595, 0.0009536888683214784, 0.014686808921396732, 0.010109102353453636, 0.020027466118335724, 0.04482337832450867, -0.006030021235346794, -0.12531471252441406, 1.355954885482788, 0.5006866455078125, 0.7215610146522522, 0.05130846053361893, 0.05436026677489281, 0.01702159270644188]",-0.006030021235346794,0.01702159270644188,0.01201647985726595,0.0009536888683214784,0.014686808921396732,0.010109102353453636,0.020027466118335724,0.04482337832450867,-0.006030021235346794,-0.12531471252441406,1.355954885482788,0.5006866455078125,0.7215610146522522,0.05130846053361893,0.05436026677489281,0.01702159270644188
data_robot_give_0526,000001,34,1.1333333253860474,168,0,"[0.01201647985726595, 0.0009536888683214784, 0.014686808921396732, 0.010109102353453636, 0.020027466118335724, 0.04482337832450867, -0.006026683375239372, -0.12531471252441406, 1.355954885482788, 0.5006866455078125, 0.7211795449256897, 0.05130846053361893, 0.05436026677489281, 0.01702159270644188]",-0.006026683375239372,0.01702159270644188,0.01201647985726595,0.0009536888683214784,0.014686808921396732,0.010109102353453636,0.020027466118335724,0.04482337832450867,-0.006026683375239372,-0.12531471252441406,1.355954885482788,0.5006866455078125,0.7211795449256897,0.05130846053361893,0.05436026677489281,0.01702159270644188
data_robot_give_0526,000001,35,1.1666666269302368,169,0,"[0.01201647985726595, 0.0009536888683214784, 0.014686808921396732, 0.010109102353453636, 0.020027466118335724, 0.045204851776361465, -0.00602334551513195, -0.12531471252441406, 1.355954885482788, 0.5006866455078125, 0.7215610146522522, 0.05130846053361893, 0.05436026677489281, 0.017028268426656723]",-0.00602334551513195,0.017028268426656723,0.01201647985726595,0.0009536888683214784,0.014686808921396732,0.010109102353453636,0.020027466118335724,0.045204851776361465,-0.00602334551513195,-0.12531471252441406,1.355954885482788,0.5006866455078125,0.7215610146522522,0.05130846053361893,0.05436026677489281,0.017028268426656723
data_robot_give_0526,000001,36,1.2000000476837158,170,0,"[0.01201647985726595, 0.0009536888683214784, 0.014686808921396732, 0.010109102353453636, 0.020027466118335724, 0.04482337832450867, -0.006030021235346794, -0.12531471252441406, 1.355954885482788, 0.5006866455078125, 0.7215610146522522, 0.05130846053361893, 0.05436026677489281, 0.0170249305665493]",-0.006030021235346794,0.0170249305665493,0.01201647985726595,0.0009536888683214784,0.014686808921396732,0.010109102353453636,0.020027466118335724,0.04482337832450867,-0.006030021235346794,-0.12531471252441406,1.355954885482788,0.5006866455078125,0.7215610146522522,0.05130846053361893,0.05436026677489281,0.0170249305665493
data_robot_give_0526,000001,37,1.2333333492279053,171,0,"[0.012397955171763897, 0.0009536888683214784, 0.014686808921396732, 0.010109102353453636, 0.020027466118335724, 0.045204851776361465, -0.006030021235346794, -0.12531471252441406, 1.355954885482788, 0.5006866455078125, 0.7215610146522522, 0.05130846053361893, 0.05436026677489281, 0.01702159270644188]",-0.006030021235346794,0.01702159270644188,0.012397955171763897,0.0009536888683214784,0.014686808921396732,0.010109102353453636,0.020027466118335724,0.045204851776361465,-0.006030021235346794,-0.12531471252441406,1.355954885482788,0.5006866455078125,0.7215610146522522,0.05130846053361893,0.05436026677489281,0.01702159270644188
data_robot_give_0526,000001,38,1.2666666507720947,172,0,"[0.01201647985726595, 0.0009536888683214784, 0.014686808921396732, 0.010109102353453636, 0.020027466118335724, 0.04482337832450867, -0.006026683375239372, -0.12531471252441406, 1.355954885482788, 0.5006866455078125, 0.7211795449256897, 0.05130846053361893, 0.05436026677489281, 0.017028268426656723]",-0.006026683375239372,0.017028268426656723,0.01201647985726595,0.0009536888683214784,0.014686808921396732,0.010109102353453636,0.020027466118335724,0.04482337832450867,-0.006026683375239372,-0.12531471252441406,1.355954885482788,0.5006866455078125,0.7211795449256897,0.05130846053361893,0.05436026677489281,0.017028268426656723
data_robot_give_0526,000001,39,1.2999999523162842,173,0,"[0.01201647985726595, 0.0009536888683214784, 0.014686808921396732, 0.010109102353453636, 0.020027466118335724, 0.04482337832450867, -0.006030021235346794, -0.12531471252441406, 1.355954885482788, 0.5006866455078125, 0.7211795449256897, 0.05130846053361893, 0.05436026677489281, 0.0170249305665493]",-0.006030021235346794,0.0170249305665493,0.01201647985726595,0.0009536888683214784,0.014686808921396732,0.010109102353453636,0.020027466118335724,0.04482337832450867,-0.006030021235346794,-0.12531471252441406,1.355954885482788,0.5006866455078125,0.7211795449256897,0.05130846053361893,0.05436026677489281,0.0170249305665493
data_robot_give_0526,000001,40,1.3333333730697632,174,0,"[0.01201647985726595, 0.0009536888683214784, 0.014686808921396732, 0.010109102353453636, 0.020027466118335724, 0.04482337832450867, -0.006030021235346794, -0.12531471252441406, 1.355954885482788, 0.5006866455078125, 0.7211795449256897, 0.05130846053361893, 0.05436026677489281, 0.01702159270644188]",-0.006030021235346794,0.01702159270644188,0.01201647985726595,0.0009536888683214784,0.014686808921396732,0.010109102353453636,0.020027466118335724,0.04482337832450867,-0.006030021235346794,-0.12531471252441406,1.355954885482788,0.5006866455078125,0.7211795449256897,0.05130846053361893,0.05436026677489281,0.01702159270644188
data_robot_give_0526,000001,41,1.3666666746139526,175,0,"[0.01201647985726595, 0.0009536888683214784, 0.014686808921396732, 0.010109102353453636, 0.020027466118335724, 0.04482337832450867, -0.006030021235346794, -0.12531471252441406, 1.355954885482788, 0.5006866455078125, 0.7211795449256897, 0.05130846053361893, 0.05436026677489281, 0.017028268426656723]",-0.006030021235346794,0.017028268426656723,0.01201647985726595,0.0009536888683214784,0.014686808921396732,0.010109102353453636,0.020027466118335724,0.04482337832450867,-0.006030021235346794,-0.12531471252441406,1.355954885482788,0.5006866455078125,0.7211795449256897,0.05130846053361893,0.05436026677489281,0.017028268426656723
data_robot_give_0526,000001,42,1.399999976158142,176,0,"[0.01201647985726595, 0.0009536888683214784, 0.014686808921396732, 0.010109102353453636, 0.020027466118335724, 0.04482337832450867, -0.006026683375239372, -0.12531471252441406, 1.355954885482788, 0.5006866455078125, 0.7211795449256897, 0.05130846053361893, 0.05436026677489281, 0.0170249305665493]",-0.006026683375239372,0.0170249305665493,0.01201647985726595,0.0009536888683214784,0.014686808921396732,0.010109102353453636,0.020027466118335724,0.04482337832450867,-0.006026683375239372,-0.12531471252441406,1.355954885482788,0.5006866455078125,0.7211795449256897,0.05130846053361893,0.05436026677489281,0.0170249305665493
